draft_year,Pk,Tm,Player,College,Yrs,G,MP,PTS,Conference,Big Six Conference,age,ast,ast_per_g,blk,college_id,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,mp,mp_per_g,name,orb,pf,pts,pts_per_g,season,stl,tov,trb,trb_per_g
2016,20,IND,Caris LeVert,Michigan,6.0,318.0,8761.0,4649.0,Big Ten,1,20.0,67.0,3.7,7.0,MICHIGAN,93.0,32.0,.405,79.0,.421,221.0,51.0,.810,63.0,18.0,645.0,35.8,Caris LeVert,5.0,31.0,269.0,14.9,2014-15,32.0,39.0,88.0,4.9
2016,20,IND,Caris LeVert,Michigan,6.0,318.0,8761.0,4649.0,Big Ten,1,21.0,74.0,4.9,3.0,MICHIGAN,82.0,29.0,.446,65.0,.506,162.0,54.0,.794,68.0,15.0,464.0,30.9,Caris LeVert,9.0,18.0,247.0,16.5,2015-16,15.0,25.0,80.0,5.3
2016,21,ATL,DeAndre' Bembry,Saint Joseph's,6.0,296.0,5670.0,1750.0,,0,19.0,92.0,2.7,19.0,STJOSEPHS,143.0,36.0,.346,104.0,.458,312.0,91.0,.583,156.0,34.0,1107.0,32.6,DeAndre' Bembry,37.0,88.0,413.0,12.1,2013-14,32.0,86.0,153.0,4.5
2016,21,ATL,DeAndre' Bembry,Saint Joseph's,6.0,296.0,5670.0,1750.0,,0,20.0,111.0,3.6,29.0,STJOSEPHS,199.0,50.0,.327,153.0,.432,461.0,102.0,.638,160.0,31.0,1197.0,38.6,DeAndre' Bembry,49.0,73.0,550.0,17.7,2014-15,60.0,89.0,240.0,7.7
2016,21,ATL,DeAndre' Bembry,Saint Joseph's,6.0,296.0,5670.0,1750.0,,0,21.0,161.0,4.5,30.0,STJOSEPHS,238.0,34.0,.266,128.0,.479,497.0,117.0,.657,178.0,36.0,1341.0,37.3,DeAndre' Bembry,51.0,88.0,627.0,17.4,2015-16,51.0,73.0,279.0,7.8
2016,22,CHO,Malachi Richardson,Syracuse,3.0,70.0,625.0,198.0,ACC,1,20.0,77.0,2.1,10.0,SYRACUSE,152.0,79.0,.353,224.0,.369,412.0,113.0,.720,157.0,37.0,1272.0,34.4,Malachi Richardson,19.0,91.0,496.0,13.4,2015-16,42.0,79.0,158.0,4.3
2016,25,LAC,Brice Johnson,UNC,2.0,21.0,107.0,47.0,,0,18.0,10.0,0.3,19.0,UNC,90.0,0.0,0,0.0,.511,176.0,15.0,.577,26.0,36.0,380.0,10.6,Brice Johnson,33.0,56.0,195.0,5.4,2012-13,17.0,19.0,115.0,3.2
2016,25,LAC,Brice Johnson,UNC,2.0,21.0,107.0,47.0,,0,19.0,30.0,0.9,43.0,UNC,150.0,0.0,0,0.0,.566,265.0,51.0,.622,82.0,34.0,661.0,19.4,Brice Johnson,77.0,95.0,351.0,10.3,2013-14,25.0,40.0,209.0,6.1
2016,25,LAC,Brice Johnson,UNC,2.0,21.0,107.0,47.0,,0,20.0,35.0,0.9,42.0,UNC,207.0,0.0,0,0.0,.566,366.0,78.0,.678,115.0,38.0,940.0,24.7,Brice Johnson,89.0,112.0,492.0,12.9,2014-15,26.0,58.0,295.0,7.8
2016,25,LAC,Brice Johnson,UNC,2.0,21.0,107.0,47.0,,0,21.0,58.0,1.5,59.0,UNC,267.0,0.0,0,0.0,.614,435.0,144.0,.783,184.0,40.0,1121.0,28.0,Brice Johnson,115.0,106.0,678.0,17.0,2015-16,43.0,71.0,416.0,10.4
2016,27,TOR,Pascal Siakam,New Mexico State,6.0,400.0,11780.0,6290.0,,0,20.0,45.0,1.3,61.0,NMSTATE,166.0,0.0,.000,2.0,.572,290.0,104.0,.759,137.0,34.0,1048.0,30.8,Pascal Siakam,111.0,88.0,436.0,12.8,2014-15,28.0,64.0,262.0,7.7
2016,27,TOR,Pascal Siakam,New Mexico State,6.0,400.0,11780.0,6290.0,,0,21.0,58.0,1.7,75.0,NMSTATE,275.0,3.0,.200,15.0,.539,510.0,137.0,.678,202.0,34.0,1176.0,34.6,Pascal Siakam,132.0,92.0,690.0,20.3,2015-16,34.0,67.0,395.0,11.6
2016,28,PHO,Skal Labissière,Kentucky,4.0,148.0,2595.0,1069.0,SEC,1,19.0,11.0,0.3,59.0,KENTUCKY,98.0,0.0,.000,2.0,.516,190.0,41.0,.661,62.0,36.0,567.0,15.8,Skal Labissière,35.0,108.0,237.0,6.6,2015-16,9.0,33.0,113.0,3.1
2016,29,SAS,Dejounte Murray,Washington,5.0,320.0,8257.0,3993.0,PAC-12,1,19.0,151.0,4.4,10.0,WASHINGTON,202.0,34.0,.288,118.0,.416,486.0,110.0,.663,166.0,34.0,1139.0,33.5,Dejounte Murray,48.0,90.0,548.0,16.1,2015-16,62.0,110.0,203.0,6.0
2016,30,GSW,Damian Jones,Vanderbilt,6.0,199.0,3035.0,1117.0,SEC,1,18.0,7.0,0.2,43.0,VANDY,138.0,0.0,0,0.0,.543,254.0,73.0,.545,134.0,31.0,798.0,25.7,Damian Jones,57.0,104.0,349.0,11.3,2013-14,9.0,56.0,176.0,5.7
2016,30,GSW,Damian Jones,Vanderbilt,6.0,199.0,3035.0,1117.0,SEC,1,19.0,26.0,0.7,70.0,VANDY,186.0,1.0,.200,5.0,.562,331.0,133.0,.599,222.0,35.0,1020.0,29.1,Damian Jones,76.0,89.0,506.0,14.5,2014-15,20.0,76.0,227.0,6.5
2016,30,GSW,Damian Jones,Vanderbilt,6.0,199.0,3035.0,1117.0,SEC,1,20.0,38.0,1.2,54.0,VANDY,184.0,0.0,.000,3.0,.590,312.0,90.0,.536,168.0,33.0,866.0,26.2,Damian Jones,74.0,108.0,458.0,13.9,2015-16,8.0,65.0,227.0,6.9
2016,31,BOS,Deyonta Davis,Michigan State,3.0,107.0,1299.0,454.0,Big Ten,1,19.0,26.0,0.7,64.0,MICHIGANST,119.0,0.0,0,0.0,.598,199.0,23.0,.605,38.0,35.0,650.0,18.6,Deyonta Davis,72.0,80.0,261.0,7.5,2015-16,9.0,30.0,191.0,5.5
2016,33,LAC,Cheick Diallo,Kansas,5.0,183.0,2186.0,958.0,Big 12,1,19.0,1.0,0.0,23.0,KANSAS,33.0,0.0,0,0.0,.569,58.0,15.0,.556,27.0,27.0,202.0,7.5,Cheick Diallo,17.0,38.0,81.0,3.0,2015-16,7.0,17.0,68.0,2.5
2016,34,PHO,Tyler Ulis,Kentucky,3.0,133.0,2782.0,998.0,SEC,1,19.0,135.0,3.6,2.0,KENTUCKY,67.0,33.0,.429,77.0,.406,165.0,42.0,.808,52.0,37.0,882.0,23.8,Tyler Ulis,16.0,56.0,209.0,5.6,2014-15,37.0,38.0,67.0,1.8
2016,34,PHO,Tyler Ulis,Kentucky,3.0,133.0,2782.0,998.0,SEC,1,20.0,246.0,7.0,4.0,KENTUCKY,192.0,55.0,.344,160.0,.434,442.0,167.0,.856,195.0,35.0,1288.0,36.8,Tyler Ulis,19.0,64.0,606.0,17.3,2015-16,51.0,69.0,105.0,3.0
2016,36,MIL,Malcolm Brogdon,Virginia,6.0,333.0,10052.0,5159.0,ACC,1,19.0,38.0,1.4,3.0,VIRGINIA,63.0,22.0,.324,68.0,.396,159.0,40.0,.800,50.0,28.0,626.0,22.4,Malcolm Brogdon,14.0,38.0,188.0,6.7,2011-12,14.0,44.0,78.0,2.8
2016,36,MIL,Malcolm Brogdon,Virginia,6.0,333.0,10052.0,5159.0,ACC,1,21.0,101.0,2.7,5.0,VIRGINIA,150.0,44.0,.370,119.0,.413,363.0,126.0,.875,144.0,37.0,1163.0,31.4,Malcolm Brogdon,33.0,71.0,470.0,12.7,2013-14,44.0,53.0,201.0,5.4
2016,36,MIL,Malcolm Brogdon,Virginia,6.0,333.0,10052.0,5159.0,ACC,1,22.0,81.0,2.4,14.0,VIRGINIA,158.0,44.0,.344,128.0,.422,374.0,116.0,.879,132.0,34.0,1105.0,32.5,Malcolm Brogdon,16.0,65.0,476.0,14.0,2014-15,24.0,58.0,134.0,3.9
2016,36,MIL,Malcolm Brogdon,Virginia,6.0,333.0,10052.0,5159.0,ACC,1,23.0,115.0,3.1,9.0,VIRGINIA,230.0,75.0,.391,192.0,.457,503.0,140.0,.897,156.0,37.0,1263.0,34.1,Malcolm Brogdon,19.0,76.0,675.0,18.2,2015-16,35.0,52.0,150.0,4.1
2016,37,HOU,Chinanu Onuaku,Louisville,2.0,6.0,74.0,18.0,ACC,1,18.0,19.0,0.5,42.0,LOUISVILLE,45.0,0.0,0,0.0,.616,73.0,14.0,.467,30.0,35.0,623.0,17.8,Chinanu Onuaku,69.0,83.0,104.0,3.0,2014-15,26.0,44.0,160.0,4.6
2016,37,HOU,Chinanu Onuaku,Louisville,2.0,6.0,74.0,18.0,ACC,1,19.0,51.0,1.6,62.0,LOUISVILLE,137.0,0.0,.000,1.0,.620,221.0,33.0,.589,56.0,31.0,762.0,24.6,Chinanu Onuaku,91.0,92.0,307.0,9.9,2015-16,24.0,65.0,263.0,8.5
2016,38,MIL,Patrick McCaw,UNLV,5.0,199.0,3373.0,760.0,,0,19.0,86.0,2.7,10.0,UNLV,105.0,57.0,.368,155.0,.402,261.0,40.0,.714,56.0,32.0,947.0,29.6,Patrick McCaw,23.0,49.0,307.0,9.6,2014-15,48.0,57.0,104.0,3.3
2016,38,MIL,Patrick McCaw,UNLV,5.0,199.0,3373.0,760.0,,0,20.0,128.0,3.9,13.0,UNLV,168.0,68.0,.366,186.0,.465,361.0,82.0,.774,106.0,33.0,1113.0,33.7,Patrick McCaw,38.0,73.0,486.0,14.7,2015-16,81.0,68.0,169.0,5.1
2016,40,NOP,Diamond Stone,Maryland,1.0,7.0,24.0,10.0,Big Ten,1,18.0,15.0,0.4,55.0,MARYLAND,167.0,0.0,0,0.0,.568,294.0,102.0,.761,134.0,35.0,807.0,23.1,Diamond Stone,77.0,80.0,436.0,12.5,2015-16,18.0,53.0,188.0,5.4
2016,41,ORL,Stephen Zimmerman,UNLV,1.0,19.0,108.0,23.0,,0,19.0,22.0,0.8,51.0,UNLV,102.0,5.0,.294,17.0,.477,214.0,63.0,.624,101.0,26.0,680.0,26.2,Stephen Zimmerman,56.0,79.0,272.0,10.5,2015-16,14.0,54.0,227.0,8.7
2016,42,UTA,Isaiah Whitehead,Seton Hall,2.0,89.0,1823.0,643.0,Big East,1,19.0,78.0,3.5,14.0,SETONHALL,91.0,36.0,.346,104.0,.367,248.0,47.0,.746,63.0,22.0,612.0,27.8,Isaiah Whitehead,22.0,53.0,265.0,12.0,2014-15,30.0,73.0,85.0,3.9
2016,42,UTA,Isaiah Whitehead,Seton Hall,2.0,89.0,1823.0,643.0,Big East,1,20.0,173.0,5.1,49.0,SETONHALL,194.0,81.0,.365,222.0,.379,512.0,149.0,.760,196.0,34.0,1098.0,32.3,Isaiah Whitehead,18.0,78.0,618.0,18.2,2015-16,40.0,119.0,122.0,3.6
2016,45,BOS,Demetrius Jackson,Notre Dame,3.0,26.0,136.0,48.0,ACC,1,19.0,55.0,1.8,1.0,NOTREDAME,55.0,25.0,.417,60.0,.420,131.0,46.0,.780,59.0,30.0,666.0,22.2,Demetrius Jackson,15.0,58.0,181.0,6.0,2013-14,12.0,37.0,64.0,2.1
2016,45,BOS,Demetrius Jackson,Notre Dame,3.0,26.0,136.0,48.0,ACC,1,20.0,116.0,3.1,12.0,NOTREDAME,167.0,54.0,.429,126.0,.508,329.0,82.0,.745,110.0,38.0,1318.0,34.7,Demetrius Jackson,44.0,71.0,470.0,12.4,2014-15,59.0,57.0,137.0,3.6
2016,45,BOS,Demetrius Jackson,Notre Dame,3.0,26.0,136.0,48.0,ACC,1,21.0,164.0,4.7,10.0,NOTREDAME,193.0,54.0,.331,163.0,.451,428.0,113.0,.813,139.0,35.0,1259.0,36.0,Demetrius Jackson,31.0,68.0,553.0,15.8,2015-16,43.0,76.0,121.0,3.5
2016,46,DAL,A.J. Hammons,Purdue,1.0,22.0,163.0,48.0,Big Ten,1,20.0,21.0,0.6,67.0,PURDUE,140.0,0.0,0,0.0,.495,283.0,79.0,.681,116.0,34.0,786.0,23.1,A.J. Hammons,82.0,69.0,359.0,10.6,2012-13,11.0,55.0,204.0,6.0
2016,46,DAL,A.J. Hammons,Purdue,1.0,22.0,163.0,48.0,Big Ten,1,21.0,15.0,0.5,96.0,PURDUE,117.0,0.0,.000,5.0,.513,228.0,101.0,.701,144.0,31.0,775.0,25.0,A.J. Hammons,73.0,91.0,335.0,10.8,2013-14,13.0,78.0,230.0,7.4
2016,46,DAL,A.J. Hammons,Purdue,1.0,22.0,163.0,48.0,Big Ten,1,22.0,31.0,0.9,96.0,PURDUE,157.0,0.0,.000,7.0,.540,291.0,91.0,.669,136.0,34.0,827.0,24.3,A.J. Hammons,82.0,87.0,405.0,11.9,2014-15,17.0,73.0,226.0,6.6
2016,46,DAL,A.J. Hammons,Purdue,1.0,22.0,163.0,48.0,Big Ten,1,23.0,37.0,1.1,84.0,PURDUE,199.0,6.0,.545,11.0,.592,336.0,90.0,.709,127.0,33.0,813.0,24.6,A.J. Hammons,77.0,78.0,494.0,15.0,2015-16,9.0,65.0,270.0,8.2
2016,47,ORL,Jake Layman,Maryland,6.0,243.0,3099.0,1175.0,Big Ten,1,18.0,36.0,0.9,24.0,MARYLAND,74.0,35.0,.299,117.0,.396,187.0,25.0,.694,36.0,38.0,757.0,19.9,Jake Layman,35.0,62.0,208.0,5.5,2012-13,21.0,39.0,123.0,3.2
2016,47,ORL,Jake Layman,Maryland,6.0,243.0,3099.0,1175.0,Big Ten,1,19.0,30.0,0.9,27.0,MARYLAND,125.0,61.0,.365,167.0,.401,312.0,64.0,.719,89.0,32.0,1016.0,31.8,Jake Layman,41.0,66.0,375.0,11.7,2013-14,34.0,37.0,159.0,5.0
2016,47,ORL,Jake Layman,Maryland,6.0,243.0,3099.0,1175.0,Big Ten,1,20.0,49.0,1.4,26.0,MARYLAND,143.0,45.0,.378,119.0,.470,304.0,106.0,.752,141.0,35.0,1053.0,30.1,Jake Layman,45.0,75.0,437.0,12.5,2014-15,28.0,67.0,203.0,5.8
2016,47,ORL,Jake Layman,Maryland,6.0,243.0,3099.0,1175.0,Big Ten,1,21.0,41.0,1.1,36.0,MARYLAND,140.0,57.0,.396,144.0,.500,280.0,79.0,.832,95.0,36.0,1112.0,30.9,Jake Layman,38.0,69.0,416.0,11.6,2015-16,40.0,61.0,189.0,5.3
2016,49,DET,Michael Gbinije,Syracuse,1.0,9.0,32.0,4.0,ACC,1,19.0,3.0,0.2,1.0,DUKE,11.0,4.0,.400,10.0,.550,20.0,7.0,1.000,7.0,19.0,111.0,5.8,Michael Gbinije,5.0,19.0,33.0,1.7,2011-12,3.0,8.0,16.0,0.8
2016,49,DET,Michael Gbinije,Syracuse,1.0,9.0,32.0,4.0,ACC,1,21.0,41.0,1.2,7.0,SYRACUSE,35.0,15.0,.349,43.0,.380,92.0,31.0,.646,48.0,34.0,497.0,14.6,Michael Gbinije,21.0,56.0,116.0,3.4,2013-14,25.0,17.0,60.0,1.8
2016,49,DET,Michael Gbinije,Syracuse,1.0,9.0,32.0,4.0,ACC,1,22.0,107.0,3.6,10.0,SYRACUSE,138.0,49.0,.392,125.0,.460,300.0,56.0,.571,98.0,30.0,1050.0,35.0,Michael Gbinije,35.0,84.0,381.0,12.7,2014-15,56.0,64.0,150.0,5.0
2016,49,DET,Michael Gbinije,Syracuse,1.0,9.0,32.0,4.0,ACC,1,23.0,159.0,4.3,13.0,SYRACUSE,225.0,91.0,.391,233.0,.461,488.0,106.0,.663,160.0,37.0,1403.0,37.9,Michael Gbinije,40.0,98.0,647.0,17.5,2015-16,70.0,105.0,151.0,4.1
2016,50,IND,Georges Niang,Iowa State,6.0,305.0,4454.0,1857.0,Big 12,1,19.0,64.0,1.8,8.0,IOWAST,157.0,38.0,.392,97.0,.515,305.0,70.0,.700,100.0,35.0,878.0,25.1,Georges Niang,47.0,106.0,422.0,12.1,2012-13,23.0,53.0,160.0,4.6
2016,50,IND,Georges Niang,Iowa State,6.0,305.0,4454.0,1857.0,Big 12,1,20.0,123.0,3.6,21.0,IOWAST,222.0,48.0,.327,147.0,.474,468.0,75.0,.721,104.0,34.0,1025.0,30.1,Georges Niang,34.0,109.0,567.0,16.7,2013-14,21.0,82.0,152.0,4.5
2016,50,IND,Georges Niang,Iowa State,6.0,305.0,4454.0,1857.0,Big 12,1,21.0,117.0,3.4,16.0,IOWAST,187.0,46.0,.400,115.0,.461,406.0,101.0,.808,125.0,34.0,1045.0,30.7,Georges Niang,35.0,96.0,521.0,15.3,2014-15,17.0,91.0,184.0,5.4
2016,50,IND,Georges Niang,Iowa State,6.0,305.0,4454.0,1857.0,Big 12,1,22.0,117.0,3.3,22.0,IOWAST,283.0,56.0,.392,143.0,.546,518.0,96.0,.807,119.0,35.0,1162.0,33.2,Georges Niang,46.0,111.0,718.0,20.5,2015-16,31.0,92.0,218.0,6.2
2016,51,BOS,Ben Bentil,Providence,1.0,3.0,10.0,0.0,Big East,1,19.0,21.0,0.6,12.0,PROVIDENCE,75.0,9.0,.300,30.0,.436,172.0,57.0,.695,82.0,34.0,730.0,21.5,Ben Bentil,79.0,89.0,216.0,6.4,2014-15,9.0,40.0,166.0,4.9
2016,51,BOS,Ben Bentil,Providence,1.0,3.0,10.0,0.0,Big East,1,20.0,40.0,1.1,36.0,PROVIDENCE,246.0,52.0,.329,158.0,.462,533.0,194.0,.782,248.0,35.0,1198.0,34.2,Ben Bentil,94.0,97.0,738.0,21.1,2015-16,30.0,67.0,268.0,7.7
2016,52,UTA,Joel Bolomboy,Weber State,2.0,18.0,91.0,31.0,,0,19.0,16.0,0.4,62.0,WEBERST,85.0,0.0,0,0.0,.578,147.0,89.0,.695,128.0,37.0,802.0,21.7,Joel Bolomboy,89.0,84.0,259.0,7.0,2012-13,14.0,58.0,262.0,7.1
2016,52,UTA,Joel Bolomboy,Weber State,2.0,18.0,91.0,31.0,,0,20.0,17.0,0.6,25.0,WEBERST,83.0,1.0,1.000,1.0,.488,170.0,94.0,.729,129.0,30.0,903.0,30.1,Joel Bolomboy,107.0,76.0,261.0,8.7,2013-14,15.0,44.0,329.0,11.0
2016,52,UTA,Joel Bolomboy,Weber State,2.0,18.0,91.0,31.0,,0,21.0,25.0,0.8,51.0,WEBERST,131.0,15.0,.366,41.0,.473,277.0,122.0,.735,166.0,30.0,997.0,33.2,Joel Bolomboy,107.0,71.0,399.0,13.3,2014-15,20.0,80.0,306.0,10.2
2016,52,UTA,Joel Bolomboy,Weber State,2.0,18.0,91.0,31.0,,0,22.0,35.0,1.1,40.0,WEBERST,193.0,20.0,.364,55.0,.573,337.0,159.0,.697,228.0,33.0,1041.0,31.5,Joel Bolomboy,109.0,73.0,565.0,17.1,2015-16,23.0,78.0,415.0,12.6
2016,54,ATL,Kay Felder,Oakland,2.0,58.0,526.0,223.0,,0,18.0,212.0,6.4,4.0,OAKLAND,102.0,20.0,.323,62.0,.402,254.0,90.0,.756,119.0,33.0,1068.0,32.4,Kay Felder,16.0,100.0,314.0,9.5,2013-14,29.0,93.0,129.0,3.9
2016,54,ATL,Kay Felder,Oakland,2.0,58.0,526.0,223.0,,0,19.0,252.0,7.6,8.0,OAKLAND,183.0,47.0,.338,139.0,.422,434.0,185.0,.826,224.0,33.0,1272.0,38.5,Kay Felder,25.0,83.0,598.0,18.1,2014-15,66.0,137.0,158.0,4.8
2016,54,ATL,Kay Felder,Oakland,2.0,58.0,526.0,223.0,,0,20.0,324.0,9.3,7.0,OAKLAND,269.0,76.0,.355,214.0,.440,612.0,239.0,.848,282.0,35.0,1286.0,36.7,Kay Felder,26.0,104.0,853.0,24.4,2015-16,69.0,120.0,149.0,4.3
2016,55,BRK,Marcus Paige,UNC,1.0,5.0,28.0,12.0,,0,19.0,161.0,4.6,5.0,UNC,95.0,45.0,.344,131.0,.356,267.0,51.0,.836,61.0,35.0,1021.0,29.2,Marcus Paige,8.0,61.0,286.0,8.2,2012-13,48.0,86.0,94.0,2.7
2016,55,BRK,Marcus Paige,UNC,1.0,5.0,28.0,12.0,,0,20.0,143.0,4.2,7.0,UNC,191.0,86.0,.389,221.0,.440,434.0,128.0,.877,146.0,34.0,1211.0,35.6,Marcus Paige,18.0,68.0,596.0,17.5,2013-14,51.0,73.0,109.0,3.2
2016,55,BRK,Marcus Paige,UNC,1.0,5.0,28.0,12.0,,0,21.0,170.0,4.5,8.0,UNC,172.0,94.0,.395,238.0,.413,416.0,96.0,.865,111.0,38.0,1263.0,33.2,Marcus Paige,14.0,62.0,534.0,14.1,2014-15,65.0,73.0,110.0,2.9
2016,55,BRK,Marcus Paige,UNC,1.0,5.0,28.0,12.0,,0,22.0,128.0,3.8,15.0,UNC,141.0,74.0,.356,208.0,.398,354.0,72.0,.774,93.0,34.0,1075.0,31.6,Marcus Paige,15.0,51.0,428.0,12.6,2015-16,39.0,42.0,86.0,2.5
2016,56,DEN,Daniel Hamilton,UConn,2.0,25.0,232.0,69.0,,0,19.0,128.0,3.7,13.0,UCONN,139.0,46.0,.343,134.0,.380,366.0,56.0,.667,84.0,35.0,1100.0,31.4,Daniel Hamilton,37.0,86.0,380.0,10.9,2014-15,33.0,81.0,267.0,7.6
2016,56,DEN,Daniel Hamilton,UConn,2.0,25.0,232.0,69.0,,0,20.0,170.0,4.7,15.0,UCONN,159.0,47.0,.331,142.0,.387,411.0,86.0,.860,100.0,36.0,1147.0,31.9,Daniel Hamilton,33.0,66.0,451.0,12.5,2015-16,38.0,85.0,321.0,8.9
2016,58,BOS,Abdel Nader,Iowa State,5.0,202.0,2583.0,926.0,Big 12,1,18.0,33.0,1.1,22.0,NILLINOIS,113.0,35.0,.299,117.0,.337,335.0,60.0,.682,88.0,31.0,750.0,24.2,Abdel Nader,28.0,85.0,321.0,10.4,2011-12,21.0,90.0,129.0,4.2
2016,58,BOS,Abdel Nader,Iowa State,5.0,202.0,2583.0,926.0,Big 12,1,19.0,17.0,0.9,10.0,NILLINOIS,89.0,26.0,.277,94.0,.337,264.0,44.0,.772,57.0,19.0,483.0,25.4,Abdel Nader,28.0,54.0,248.0,13.1,2012-13,25.0,61.0,107.0,5.6
2016,58,BOS,Abdel Nader,Iowa State,5.0,202.0,2583.0,926.0,Big 12,1,21.0,23.0,0.7,16.0,IOWAST,69.0,15.0,.217,69.0,.406,170.0,33.0,.767,43.0,32.0,524.0,16.4,Abdel Nader,22.0,50.0,186.0,5.8,2014-15,12.0,37.0,93.0,2.9
2016,58,BOS,Abdel Nader,Iowa State,5.0,202.0,2583.0,926.0,Big 12,1,22.0,54.0,1.5,23.0,IOWAST,161.0,52.0,.371,140.0,.478,337.0,78.0,.736,106.0,35.0,1088.0,31.1,Abdel Nader,26.0,98.0,452.0,12.9,2015-16,37.0,79.0,174.0,5.0
2016,59,SAC,Isaiah Cousins,Oklahoma,,,,,Big 12,1,18.0,50.0,1.6,2.0,OKLAHOMA,31.0,10.0,.250,40.0,.279,111.0,13.0,.684,19.0,32.0,508.0,15.9,Isaiah Cousins,6.0,53.0,85.0,2.7,2012-13,23.0,41.0,63.0,2.0
2016,59,SAC,Isaiah Cousins,Oklahoma,,,,,Big 12,1,19.0,70.0,2.1,11.0,OKLAHOMA,124.0,38.0,.404,94.0,.441,281.0,78.0,.804,97.0,33.0,975.0,29.5,Isaiah Cousins,51.0,95.0,364.0,11.0,2013-14,40.0,53.0,140.0,4.2
2016,59,SAC,Isaiah Cousins,Oklahoma,,,,,Big 12,1,20.0,77.0,2.2,13.0,OKLAHOMA,150.0,63.0,.450,140.0,.424,354.0,46.0,.648,71.0,35.0,1079.0,30.8,Isaiah Cousins,33.0,65.0,409.0,11.7,2014-15,43.0,72.0,161.0,4.6
2016,59,SAC,Isaiah Cousins,Oklahoma,,,,,Big 12,1,21.0,168.0,4.5,10.0,OKLAHOMA,169.0,65.0,.411,158.0,.406,416.0,65.0,.670,97.0,37.0,1232.0,33.3,Isaiah Cousins,23.0,63.0,468.0,12.6,2015-16,51.0,88.0,165.0,4.5
2016,60,UTA,Tyrone Wallace,California,4.0,112.0,1714.0,566.0,PAC-12,1,18.0,87.0,2.6,16.0,CALIFORNIA,88.0,22.0,.224,98.0,.342,257.0,39.0,.534,73.0,33.0,931.0,28.2,Tyrone Wallace,38.0,79.0,237.0,7.2,2012-13,26.0,56.0,146.0,4.4
2016,60,UTA,Tyrone Wallace,California,4.0,112.0,1714.0,566.0,PAC-12,1,19.0,95.0,2.7,16.0,CALIFORNIA,141.0,43.0,.321,134.0,.430,328.0,70.0,.625,112.0,35.0,1090.0,31.1,Tyrone Wallace,35.0,95.0,395.0,11.3,2013-14,44.0,55.0,145.0,4.1
2016,60,UTA,Tyrone Wallace,California,4.0,112.0,1714.0,566.0,PAC-12,1,20.0,131.0,4.0,11.0,CALIFORNIA,208.0,28.0,.318,88.0,.425,489.0,120.0,.606,198.0,33.0,1152.0,34.9,Tyrone Wallace,30.0,91.0,564.0,17.1,2014-15,42.0,94.0,235.0,7.1
2016,60,UTA,Tyrone Wallace,California,4.0,112.0,1714.0,566.0,PAC-12,1,21.0,123.0,4.4,12.0,CALIFORNIA,151.0,25.0,.298,84.0,.440,343.0,100.0,.649,154.0,28.0,901.0,32.2,Tyrone Wallace,27.0,63.0,427.0,15.3,2015-16,27.0,74.0,148.0,5.3
2017,1,PHI,Markelle Fultz,Washington,5.0,131.0,3251.0,1423.0,PAC-12,1,18.0,148.0,5.9,30.0,WASHINGTON,209.0,52.0,.413,126.0,.476,439.0,109.0,.649,168.0,25.0,892.0,35.7,Markelle Fultz,33.0,63.0,579.0,23.2,2016-17,40.0,80.0,143.0,5.7
2017,2,LAL,Lonzo Ball,UCLA,5.0,252.0,8187.0,2995.0,PAC-12,1,19.0,274.0,7.6,28.0,UCLA,189.0,80.0,.412,194.0,.551,343.0,66.0,.673,98.0,36.0,1263.0,35.1,Lonzo Ball,33.0,65.0,524.0,14.6,2016-17,66.0,89.0,216.0,6.0
2017,3,BOS,Jayson Tatum,Duke,5.0,365.0,12184.0,7640.0,ACC,1,18.0,62.0,2.1,33.0,DUKE,165.0,40.0,.342,117.0,.452,365.0,118.0,.849,139.0,29.0,966.0,33.3,Jayson Tatum,39.0,86.0,488.0,16.8,2016-17,39.0,76.0,213.0,7.3
2017,4,PHO,Josh Jackson,Kansas,5.0,291.0,6718.0,3276.0,Big 12,1,19.0,104.0,3.0,37.0,KANSAS,220.0,34.0,.378,90.0,.513,429.0,98.0,.566,173.0,35.0,1077.0,30.8,Josh Jackson,81.0,104.0,572.0,16.3,2016-17,59.0,97.0,258.0,7.4
2017,5,SAC,De'Aaron Fox,Kentucky,5.0,322.0,10325.0,6148.0,SEC,1,19.0,165.0,4.6,7.0,KENTUCKY,214.0,17.0,.246,69.0,.479,447.0,156.0,.736,212.0,36.0,1064.0,29.6,De'Aaron Fox,21.0,90.0,601.0,16.7,2016-17,53.0,87.0,143.0,4.0
2017,6,ORL,Jonathan Isaac,Florida State,3.0,136.0,3512.0,1269.0,ACC,1,19.0,37.0,1.2,49.0,FLORIDAST,130.0,31.0,.348,89.0,.508,256.0,92.0,.780,118.0,32.0,839.0,26.2,Jonathan Isaac,56.0,70.0,383.0,12.0,2016-17,37.0,48.0,251.0,7.8
2017,7,MIN,Lauri Markkanen,Arizona,5.0,282.0,8389.0,4339.0,PAC-12,1,19.0,32.0,0.9,19.0,ARIZONA,185.0,69.0,.423,163.0,.492,376.0,137.0,.835,164.0,37.0,1140.0,30.8,Lauri Markkanen,88.0,73.0,576.0,15.6,2016-17,15.0,40.0,266.0,7.2
